Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
de18ff002482a1cbf22cb3bdc58604e2ce17a9f7726c4480ba549b6e9e37a4a5,2021-04,Gwent Police,Gwent Police,-2.990671,51.580886,On or near TREDEGAR STREET,W01001661,Newport 018C,Unable to prosecute suspect
5de691e2a1e038b8baaac1d726cb6844e847cb24a4b6431b6a28eaca4ea16df6,2021-04,Gwent Police,Gwent Police,-3.239251,51.666653,On or near TELFORD CLOSE,W01001416,Caerphilly 008C,Unable to prosecute suspect
8f89f22ff818f99497a7a572809dda3adb67fed6a9d5c71a2b224e8c87447178,2021-04,Gwent Police,Gwent Police,-2.949378,51.589042,On or near PURCELL SQUARE,W01001610,Newport 015C,Unable to prosecute suspect
31972d5a21a11a6197dc6d7e6a20fdf80c87d3607fcca8cf84b71b47c429204a,2021-04,Gwent Police,Gwent Police,-3.129560,51.699212,On or near MAES-Y-CNYW TERRACE,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
80cccc1c0db92b878fac8b27698c898e9325439e27eaebdc1b7fbdd7d9665061,2021-04,Gwent Police,Gwent Police,-3.280013,51.614324,On or near WOODLAND TERRACE,W01001332,Caerphilly 018C,Unable to prosecute suspect
c941ee30a754fd4fbc39e9e4ab2fb310a7874e791d100184562eba3dbb0bfa4f,2021-04,Gwent Police,Gwent Police,-3.001401,51.617940,On or near CLAREMONT,W01001651,Newport 002A,Suspect charged
20aa5c75230159ef7be6a4ab274be72d477c82ce5e02bde5d612f9a821ea3cf8,2021-04,Gwent Police,Gwent Police,-3.240835,51.591240,On or near HEOL FER,W01001400,Caerphilly 019F,Unable to prosecute suspect
7de9713e77b9d650592fadd4cc53e72233faf92043c72ae2dfaf22f988d9f29e,2021-04,Gwent Police,Gwent Police,-3.179092,51.617944,On or near MILL STREET,W01001431,Caerphilly 015C,Unable to prosecute suspect
924c37c349dd8395e79cecf2dfbc8da2c97f90aa932ad51ebe50130d97c4f9e6,2021-04,Gwent Police,Gwent Police,-3.258570,51.663534,On or near CLAERWEN,W01001414,Caerphilly 008A,Unable to prosecute suspect
7253bcd78add20a2b06787de3fd441353d1de57ae803139284c70359652a6fd1,2021-04,Gwent Police,Gwent Police,-3.029544,51.606718,On or near CROUCH CLOSE,W01001620,Newport 003D,Unable to prosecute suspect
1a2ffeb0b226b09024ea7db858ff8362dd25663d30a36a9bb4aebf956d2e1aee,2021-04,Gwent Police,Gwent Police,-3.282828,51.759077,On or near RAMSDEN STREET,W01001375,Caerphilly 001B,Offender given a caution
8c4bf3288e7a501099aad8f61120193606e8ba570d79292a1dc28d642e300459,2021-04,Gwent Police,Gwent Police,-3.229184,51.682566,On or near AERON PLACE,W01001362,Caerphilly 003C,Unable to prosecute suspect
839eaedd82dbf6507db5fd73c7ae7b9bbf37aea57ed89910f0ad06524e968552,2021-04,Gwent Police,Gwent Police,-2.966736,51.613186,On or near Hospital,W01001626,Newport 001D,Unable to prosecute suspect
1e2de71acc13fa45215e9f586a70b239c12b567fd48ec2aa72ec1c18d5c0db8b,2021-04,Gwent Police,Gwent Police,-3.147063,51.615977,On or near Parking Area,W01001430,Caerphilly 015B,Suspect charged
5607e3ecda3ac690aa781b7a8c54434d7565f2c0a79fd729a0f8a7fc19e53497,2021-04,Gwent Police,Gwent Police,-3.231114,51.687050,On or near WOOD STREET LANE,W01001337,Caerphilly 004B,Suspect charged
e33f1acc32d157b6bccc4a6421531610d4e567f1887b55341bf04cd74fb57b30,2021-04,Gwent Police,Gwent Police,-3.276383,51.755056,On or near HAFOD-Y-MYNYDD,W01001376,Caerphilly 001C,Unable to prosecute suspect
20f0d8bed37775912077698ce7b23455c97802dffb0aad0edb6efefaa18b9b53,2021-04,Gwent Police,Gwent Police,-3.082749,51.726411,On or near Pedestrian Subway,W01001485,Torfaen 002D,Unable to prosecute suspect
33071b1a02bca19ec5f9ada7a4f21a640f30e7b427f0c114982fff3d304b4464,2021-04,Gwent Police,Gwent Police,-3.020657,51.564597,On or near SWALLOW WAY,W01001689,Newport 019D,Unable to prosecute suspect
7e6c8d8a395667a81443020f864212c3b0a1a608466900e35cbf010873169d24,2021-04,Gwent Police,Gwent Police,-2.984479,51.595550,On or near USK STREET,W01001676,Newport 007B,Unable to prosecute suspect
53d42a252f58a4c9e5a75ddb4e3ba955bf55747c71002b5e086b4a62a6abfa44,2021-04,Gwent Police,Gwent Police,-3.213947,51.792574,On or near TIR-Y-BERTH,W01001438,Blaenau Gwent 004A,Unable to prosecute suspect
bb473f815852ec495bba3a48e95e7130b3139b0d822b66bc706e2f32b34052dc,2021-04,Gwent Police,Gwent Police,-3.104821,51.607867,On or near TIR-Y-CWM ROAD,W01001412,Caerphilly 017B,Unable to prosecute suspect
f5921e26f0cdee9a4bc50e58435fc044573a56c6400e5a2c98c1270b0e556ba9,2021-04,Gwent Police,Gwent Police,-3.057450,51.586517,On or near Parking Area,W01001672,Newport 009C,Unable to prosecute suspect
bd6e4fd16483ab765c86b264875f81c0278e0284868e29274fbd751358cb00c6,2021-04,Gwent Police,Gwent Police,-3.024492,51.613227,On or near MEDLOCK CLOSE,W01001622,Newport 003F,Unable to prosecute suspect
cb230553a816a7ca351517f2fbabfcf9b68aa6ace3a1e7355047c1cd8924feff,2021-04,Gwent Police,Gwent Police,-3.134154,51.668812,On or near CLOS TIR-Y-PWLL,W01001381,Caerphilly 010B,Unable to prosecute suspect
810907082c64ca2781bb2f56431f3d6b27bcc80d269e5a2f5b27c9422ec6635e,2021-04,Gwent Police,Gwent Police,-2.983664,51.575829,On or near WILSON STREET,W01001661,Newport 018C,Unable to prosecute suspect
9b6d729d79f4f73c57f6fd8aeb9100fab04ee7e2e8b2446794c9cdf0165f5a93,2021-04,Gwent Police,Gwent Police,-3.218780,51.582704,On or near VIRGINIA CLOSE,W01001372,Caerphilly 022B,Unable to prosecute suspect
c762676dfb687aa260a2592f1fd02cbaf66f51481bd8a34d5054413b138fc7ad,2021-04,Gwent Police,Gwent Police,-3.023333,51.555888,On or near Petrol Station,W01001688,Newport 019C,Offender given a caution
bf7b9f3ff9a6c33741c8f5a9090dfe806c432284d6c3d5593e5dcde032ebda08,2021-04,Gwent Police,Gwent Police,-2.762939,51.594160,On or near OAKLEY CLOSE,W01001908,Monmouthshire 010G,Unable to prosecute suspect
bf5552aeff5f0e5d1f93aa80a93ed9a82404a16bc1f933da33c878e5b5c4b28b,2021-04,Gwent Police,Gwent Police,-3.011336,51.617171,On or near WHITTLE DRIVE,W01001652,Newport 002B,Unable to prosecute suspect
1803f889d0091f0e7d460f52234d83212dd5d6687956ebbdab13ae1d705bc6b1,2021-04,Gwent Police,Gwent Police,-3.033654,51.713816,On or near HEOL CAERWENT,W01001525,Torfaen 003A,Unable to prosecute suspect
655785b2ff4a67a2d3851105f5d006f36588e656ee3cf64a0e4383263ff9f681,2021-04,Gwent Police,Gwent Police,-2.861925,51.548220,On or near MEAD LANE,W01001649,Newport 004D,Unable to prosecute suspect
d77eb6f42d4c697f58f5a4c057e31765b798c5ff4d3ae5e4e29330f2b64d259c,2021-04,Gwent Police,Gwent Police,-3.264190,51.789995,On or near WAUNDEG,W01001474,Blaenau Gwent 003C,Local resolution
4c785a65ea7f048015756ae36719ff249ce97959e32a64deb9d7a928f1afc841,2021-04,Gwent Police,Gwent Police,-3.000738,51.587806,On or near Pedestrian Subway,W01001685,Newport 014B,Unable to prosecute suspect
fb335fe7f96cc4e52b3bbbea9c2e78944af48371bb32c3282a25db6940ea0a12,2021-04,Gwent Police,Gwent Police,-3.018321,51.645299,On or near LLANTARNAM CLOSE,W01001506,Torfaen 010A,Unable to prosecute suspect
f8d4923eaf884c44fb2108960d8aba3c6940f193d5d5874ab38117e040eacdd3,2021-04,Gwent Police,Gwent Police,-3.238438,51.769291,On or near KIMBERLEY TERRACE,W01001463,Blaenau Gwent 006B,Unable to prosecute suspect
64267a8b8cb0aa7d4c2072282be2c38e73f0fb594f3e1430d450aae86ee30aef,2021-04,Gwent Police,Gwent Police,-3.079074,51.776986,On or near AEL-Y-BRYN,W01001488,Torfaen 001B,Unable to prosecute suspect
94c239af10b783c9f990fa4d0ef3f1bf5804d13c5002823d43b0ea98aed746eb,2021-04,Gwent Police,Gwent Police,-3.023511,51.554196,On or near GOODRICH GROVE,W01001912,Newport 020E,Local resolution
4b86f980a751d9611c430e24314d4934877688a48416381758e993331aa2fd12,2021-04,Gwent Police,Gwent Police,-3.269815,51.595129,On or near FARM CLOSE,W01001331,Caerphilly 018B,Unable to prosecute suspect
c9ab70b7ca32129499ce8e5adfd4bb516168528e948a496186a3c81958c15230,2021-04,Gwent Police,Gwent Police,-2.670368,51.623130,On or near LADY MARGARET COURT,W01001592,Monmouthshire 008D,Unable to prosecute suspect
b508c4f3b1c47c03adbf0f54584a27d3ed2d4afa792ce849b4184a6afb960964,2021-04,Gwent Police,Gwent Police,-2.841816,51.650204,On or near USK ROAD,W01001590,Monmouthshire 009D,Unable to prosecute suspect
af21a92cbeb1e9c637c7b6fbe221fe5062da8eb7986f7bc78493aa3bce909cd0,2021-04,Gwent Police,Gwent Police,-3.217864,51.582471,On or near Sports/Recreation Area,W01001373,Caerphilly 022C,Unable to prosecute suspect
85bf8f9e9b859f90afc32f5a4e0dbd9e3928986851d5337ee137dd86c6df7abd,2021-04,Gwent Police,Gwent Police,-2.990831,51.592197,On or near EAST USK ROAD,W01001676,Newport 007B,Unable to prosecute suspect
15ff74692968bd736ca0f9b8f8bfcdf0ba027944a6f7038dc61ed98785aa8f1c,2021-04,Gwent Police,Gwent Police,-2.734740,51.811732,On or near MAPLE DRIVE,W01001553,Monmouthshire 004B,Unable to prosecute suspect
46c4878413a92c953261901c8bb5a2a702de9e278c1804bc414c1dc4a2614803,2021-04,Gwent Police,Gwent Police,-3.291579,51.651828,On or near YNYS LAS,W01001379,Caerphilly 013C,Unable to prosecute suspect
2851f4e43808b6bcbab5e6f988c1c342eabb9d88affd2fe6f1436d0380c1aaf4,2021-04,Gwent Police,Gwent Police,-2.714892,51.583844,On or near CAMP ROAD,W01001578,Monmouthshire 009C,Unable to prosecute suspect
43e133e3c4cb1c5747d5837e15abcaa96552d46432c73d881354d06a7a17ffbd,2021-04,Gwent Police,Gwent Police,-3.040692,51.714590,On or near CHURCH AVENUE,W01001530,Torfaen 003C,Unable to prosecute suspect
8be508c43d0bd6591699411a5da505626c21f51799d3eb83f8d47817bcb3d3a5,2021-04,Gwent Police,Gwent Police,-3.291579,51.651828,On or near YNYS LAS,W01001379,Caerphilly 013C,Unable to prosecute suspect
a5e83e1ce7f368b3e2db0cbca0ec4d7d94c1f308c498d2da403de2ba8c1c5d68,2021-04,Gwent Police,Gwent Police,-2.998208,51.594859,On or near QUEEN'S HILL,W01001681,Newport 006B,Unable to prosecute suspect
5b76bd1999edd3e262d50efb580df7bf66fe92f10cfc19c6470deb3b67c3ed23,2021-04,Gwent Police,Gwent Police,-3.286868,51.652914,On or near LAN-Y-PARC,W01001378,Caerphilly 013B,Local resolution
34fac8cdf07337f0a29a00e77d1e752a9f04c9684e077ead037bb7dc4cb797e7,2021-04,Gwent Police,Gwent Police,-3.209624,51.779500,On or near GARDEN STREET,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
a0cd08db2edce1db6a026462d97ecd926831d179922dfb82f33cdc534f3c8ae5,2021-04,Gwent Police,Gwent Police,-3.134154,51.668812,On or near CLOS TIR-Y-PWLL,W01001381,Caerphilly 010B,Unable to prosecute suspect
5212415b20afaa2d266dbe546f2e7752a42fe3feb0e348675b9ed39d4e983159,2021-04,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Unable to prosecute suspect
ddec423f15cecb045cb0fb46a26aa1aaddad016e9f66d3e870eb1ec938db0042,2021-04,Gwent Police,Gwent Police,-3.051541,51.578136,On or near FORT VIEW,W01001637,Newport 016B,Unable to prosecute suspect
c2d496f9ec0429b924086f52345dfed2c5647a9daa62099bbf6ded536e33e378,2021-04,Gwent Police,Gwent Police,-2.989761,51.588141,On or near COLNE STREET,W01001693,Newport 013E,Unable to prosecute suspect
34b1c538773882376dae14fcba03a4271391ff8860815eb1b7d961a74c346bae,2021-04,Gwent Police,Gwent Police,-2.932350,51.850360,On or near OLD ROSS ROAD,W01001548,Monmouthshire 001B,Unable to prosecute suspect
c9df87cb88a6a659183100a72dfb36695ce12a2ed9db3c4a2813c1ab8df4ca2b,2021-04,Gwent Police,Gwent Police,-3.018321,51.645299,On or near LLANTARNAM CLOSE,W01001506,Torfaen 010A,Offender given a caution
9df9a075b51da464f189cf3418ac7cad27aa6c38ff231f633f1ad10b91c829c5,2021-04,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Unable to prosecute suspect
f5b41fb46b189bbb752373c104799f8da31dc7efc2a28797a707c72d85db2b82,2021-04,Gwent Police,Gwent Police,-3.157700,51.762508,On or near BENNETT STREET,W01001445,Blaenau Gwent 005C,Unable to prosecute suspect
e9fba7669a633152e20e8d3aa807ce7d5be72fc67c06719e1e1c2d23504a5c3a,2021-04,Gwent Police,Gwent Police,-3.193627,51.659356,On or near Police Station,W01001403,Caerphilly 011C,Unable to prosecute suspect
1ab82d8f5f9658b9ef2f541588e3c973239cf79f0aecfc4673815d0e5ef5e2bd,2021-04,Gwent Police,Gwent Police,-3.097035,51.604173,On or near COMMERCIAL LANE,W01001412,Caerphilly 017B,Unable to prosecute suspect
8761604888b47b44abf325e77a31547022e3573f0d8a8d3d1fae0fc5239886df,2021-04,Gwent Police,Gwent Police,-3.126725,51.631649,On or near Pedestrian Subway,W01001354,Caerphilly 014D,Unable to prosecute suspect
a36970e0c23c3926e0aad5cb1228aae52d92eba61b32f072ea51bcd339e6cfb3,2021-04,Gwent Police,Gwent Police,-3.195017,51.663272,On or near LADYSMITH ROAD,W01001350,Caerphilly 009C,Unable to prosecute suspect
33e1c824e57d105efb75c24f7c3f931f147950b5f28194ba1475f42bc895af29,2021-04,Gwent Police,Gwent Police,-3.144082,51.712729,On or near WOODLAND TERRACE,W01001465,Blaenau Gwent 009B,Unable to prosecute suspect
f31267faf124062371d4c53f81b8a64368e8279f6183652c3f2bc62f3abecea0,2021-04,Gwent Police,Gwent Police,-2.958639,51.617533,On or near THE BRADES,W01001623,Newport 001A,Unable to prosecute suspect
5b5a39bf753b37a56c9a17227f44fb4c5c9b57923775a85c03e53ea4cacfb122,2021-04,Gwent Police,Gwent Police,-3.147518,51.676918,On or near ALBERTINA ROAD,W01001356,Caerphilly 006A,Unable to prosecute suspect
f3ebc40ac6d72137317a9186c0c24e0d556a609276a212a4d981b84e1f6d03bc,2021-04,Gwent Police,Gwent Police,-3.047635,51.656119,On or near SIRHOWY COURT,W01001536,Torfaen 009C,Unable to prosecute suspect
3ee3f009b2aaffd43d1004c5739db8955086e0cc251a8fcba04784e7b9182c6d,2021-04,Gwent Police,Gwent Police,-3.163277,51.593716,On or near GRAYS GARDENS,W01001345,Caerphilly 021C,Local resolution
9ff0e3d4c38dbeff967c35e32360f7208f5a08f64dc4144244cffd7e94a5f2ca,2021-04,Gwent Police,Gwent Police,-3.241722,51.652330,On or near RHONDA CREYR,W01001432,Caerphilly 013D,Unable to prosecute suspect
961d72d2ee6a4dc52f386bea25a96540894248c77ffbcb6c0990937fdc6f664d,2021-04,Gwent Police,Gwent Police,-3.195017,51.663272,On or near LADYSMITH ROAD,W01001350,Caerphilly 009C,Unable to prosecute suspect
6e85ac970d8031d46faafc6af3b000abe47c3b4bc46b8c7de7ca7f462c186d79,2021-04,Gwent Police,Gwent Police,-3.040913,51.699617,On or near LOWER PARK TERRACE,W01001491,Torfaen 004A,Unable to prosecute suspect
d44877eeb01e17f9013cf4bf126d248f656b4b86a41241b7ba9a21cfe97730f9,2021-04,Gwent Police,Gwent Police,-2.948348,51.586712,On or near HENRY WOOD CLOSE,W01001610,Newport 015C,Unable to prosecute suspect
edeb5f5fccacb5e07959049a051bf742b171ae0828e3aee614f3958c5b3bb08b,2021-04,Gwent Police,Gwent Police,-2.989810,51.580444,On or near WEST MARKET STREET,W01001661,Newport 018C,Unable to prosecute suspect
02ed3c83543d408048338e71a83342aefcd72670c7e00f47a3b8f86b268eeac7,2021-04,Gwent Police,Gwent Police,-2.667422,51.627139,On or near BLUEBELL DRIVE,W01001592,Monmouthshire 008D,Unable to prosecute suspect
cbe5f614e6a42f4554bc6edb9593b10f947d05d0c8b06967d43dbe7923e2cdfc,2021-04,Gwent Police,Gwent Police,-2.976281,51.660232,On or near TRE-HERBERT ROAD,W01001565,Monmouthshire 006D,Unable to prosecute suspect
29a051d6c5e9e127796ad55ad81466cd44f2a57e4a5fb8dd756c51ba06b48883,2021-04,Gwent Police,Gwent Police,-3.013712,51.592873,On or near ALLT-YR-YN VIEW,W01001604,Newport 012D,Unable to prosecute suspect
d2a23b6e97d954d9ba73272688f11324b5547462a125751327929813e04370d7,2021-04,Gwent Police,Gwent Police,-2.734740,51.811732,On or near MAPLE DRIVE,W01001553,Monmouthshire 004B,Unable to prosecute suspect
4f94c7fe61b4dded7961b9e04afc2ac2a7f67814b087ca07150488e2be2d8348,2021-04,Gwent Police,Gwent Police,-2.970502,51.583231,On or near KEENE STREET,W01001644,Newport 013C,Unable to prosecute suspect
271f9f83e5efe022bb97365bf1b4f51eb27303933519a31cbba38c75e3e736fa,2021-04,Gwent Police,Gwent Police,-2.997898,51.597828,On or near AGINCOURT STREET,W01001681,Newport 006B,Unable to prosecute suspect
f5abdfec40c2bed8573ebeb6e8f3cc60097addcf8e177ad1dcebb01ac680c6f1,2021-04,Gwent Police,Gwent Police,-3.218309,51.678336,On or near BRITANNIA TERRACE,W01001387,Caerphilly 007C,Unable to prosecute suspect
21ae4c9b52176d985f7d82b000904ea544f1769b3bbda47da81235a6abcdc1d3,2021-04,Gwent Police,Gwent Police,-3.251515,51.657828,On or near BRYNHEULOG STREET,W01001418,Caerphilly 008E,Unable to prosecute suspect
36fd84860e6acac7e8b9ad6dd3ec6f59ed8171602a78612d3c602db9731cb949,2021-04,Gwent Police,Gwent Police,-2.675281,51.636885,On or near WYE CRESCENT,W01001587,Monmouthshire 008C,Unable to prosecute suspect
0db04d006ea1671ab30a14b1cc574f350eece0fb70cb83146c521c0f0f55e8d4,2021-04,Gwent Police,Gwent Police,-3.138647,51.703215,On or near BRYN-HEULOG,W01001465,Blaenau Gwent 009B,Unable to prosecute suspect
34191cc18f70ebcc68442b043ceec03107d6cc0092c7d14aa0fde011f1ecb7e0,2021-04,Gwent Police,Gwent Police,-3.026775,51.613270,On or near CORNBROOK ROAD,W01001622,Newport 003F,Unable to prosecute suspect
41763a27efb969707f4348942e3241c2d01fc2201bbc2983179c519e2922b81e,2021-04,Gwent Police,Gwent Police,-3.026899,51.824469,On or near ST HELEN'S CLOSE,W01001557,Monmouthshire 001C,Unable to prosecute suspect
6d271cd7b7856651cd4f966205fe3ddc5478f9aa3fea88b04d26f66b8424ca18,2021-04,Gwent Police,Gwent Police,-2.998152,51.579789,On or near Hospital,W01001686,Newport 014C,Unable to prosecute suspect
f96e3ee78da98da50d2e6237584339bada41ae626ff2f9e68885c8e7dc02d425,2021-04,Gwent Police,Gwent Police,-3.222376,51.691889,On or near COMMERCIAL STREET,W01001326,Caerphilly 003B,Unable to prosecute suspect
e35a46626e8a35b5962054562c21acc21f5e58f7eeeee960ec854370e1561231,2021-04,Gwent Police,Gwent Police,-2.985681,51.580353,On or near CANAL TERRACE,W01001661,Newport 018C,Unable to prosecute suspect
f56b4d75ec4f7d890a522c1a4f8e2552f025f83eaa38903becb115c0284dae02,2021-04,Gwent Police,Gwent Police,-2.941580,51.587495,On or near STANFORD ROAD,W01001609,Newport 015B,Unable to prosecute suspect
d04399ca052b34be733b3e66a01a466e1aaf5a72a315eb1b24bb6758697d2c0c,2021-04,Gwent Police,Gwent Police,-2.995998,51.586227,On or near SCHOOL LANE,W01001687,Newport 014D,Unable to prosecute suspect
6224c926e0d6afdb51a33397b61c29a26d6672084777e0fd52f1250796e70b54,2021-04,Gwent Police,Gwent Police,-3.035876,51.660288,On or near COED CAE,W01001539,Torfaen 009E,Unable to prosecute suspect
7e4f6d80bb28b66409da694f2c11bb0311229159a57543fa77ca67f0db67a0ed,2021-04,Gwent Police,Gwent Police,-3.238109,51.688406,On or near Sports/Recreation Area,W01001336,Caerphilly 004A,Suspect charged
ca963c6cb4091f7831c291f603020c08963a29c75ee38ebacfcae53ae6b638e4,2021-04,Gwent Police,Gwent Police,-2.968241,51.582800,On or near CROMWELL ROAD,W01001643,Newport 013B,Unable to prosecute suspect
0d640ae637a650be88c3773c8444cd9aa259fc10457301700948a54827490bce,2021-04,Gwent Police,Gwent Police,-2.968241,51.582800,On or near CROMWELL ROAD,W01001643,Newport 013B,Unable to prosecute suspect
0667448ca9fc1668c8e11cb90307583f28b01e908dc9187440c2b0384c7af1df,2021-04,Gwent Police,Gwent Police,-3.026958,51.608592,On or near MONNOW WAY,W01001617,Newport 003A,Unable to prosecute suspect
1f1acf21d358214eca35bb56e1c8da70bb3f6bc5795b8fc0822f4be4aadd480d,2021-04,Gwent Police,Gwent Police,-2.965751,51.595355,On or near HOVE AVENUE,W01001615,Newport 005B,Unable to prosecute suspect
6bf488825bfada44b2d8a114c76162c1114dbe2b070b53e0f5905f2f99e29bee,2021-04,Gwent Police,Gwent Police,-3.184082,51.790002,On or near GOLF ROAD,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
e2ca2de1c33f54014992a02fa7d59ebc6efc5a87b4af9f0f0ce15d305c6fee35,2021-04,Gwent Police,Gwent Police,-2.984468,51.591036,On or near SANDAL WOOD COURT,W01001692,Newport 011E,Unable to prosecute suspect
680ca75d03136e68abb32bc20a41f565d973e06b1b914164de93189782140c98,2021-04,Gwent Police,Gwent Police,-3.227922,51.640732,On or near UNDERWOOD AVENUE,W01001369,Caerphilly 012D,Unable to prosecute suspect
c88da774a21a7900f878238d82eb79f6925a0c2212ab47af04a48e303b968661,2021-04,Gwent Police,Gwent Police,-2.917166,51.604422,On or near PRIORY GROVE,W01001639,Newport 004A,Unable to prosecute suspect
0a821677418459178c37fe500795769f923036e8159dc69d1c210d0987cea984,2021-04,Gwent Police,Gwent Police,-2.966849,51.599491,On or near CONSTABLE DRIVE,W01001615,Newport 005B,Unable to prosecute suspect
34998643a757937a319d87c93cb89e224360d9aae184c7785f5ddc946c389803,2021-04,Gwent Police,Gwent Police,-3.288612,51.662911,On or near PANDY VIEW,W01001290,Merthyr Tydfil 007A,Unable to prosecute suspect
c93f00a52aad4402d79d07d362eaf85b537491d00795dbd77c8e19ce13fd326c,2021-04,Gwent Police,Gwent Police,-3.146327,51.739700,On or near LAWRENCE AVENUE,W01001453,Blaenau Gwent 008D,Unable to prosecute suspect
4004effd78411a544215b6dcaedd703f82fc9af33b39f128a1724c4b41309201,2021-04,Gwent Police,Gwent Police,-3.134551,51.732117,On or near FOUNDRY BRIDGE,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
5b6c548dd20a7bcf026b669054a7106c74bf7260defa89b77e29637c9f1b6338,2021-04,Gwent Police,Gwent Police,-2.979419,51.589145,On or near GLEBE STREET,W01001691,Newport 011D,Unable to prosecute suspect
32a5ed4ee011d6c170468d0439fdb6d3433a1df525f1420b10ea9dd073e80948,2021-04,Gwent Police,Gwent Police,-3.163277,51.593716,On or near GRAYS GARDENS,W01001345,Caerphilly 021C,Unable to prosecute suspect
f57b65f7f689e19e99e177399d9a92fd1967db3219f7d724dc9c9e44820dee9f,2021-04,Gwent Police,Gwent Police,-3.010483,51.569658,On or near BIDEFORD ROAD,W01001633,Newport 019A,Unable to prosecute suspect
1cb87ea5ae91bccd026597debedfba2b528ca4389ee2f0487c4b31d03f71579d,2021-04,Gwent Police,Gwent Police,-3.234800,51.580558,On or near PENYFFORDD,W01001396,Caerphilly 023D,Unable to prosecute suspect
c07a5bea7d487f58a15d9abb8f750d02d7444cbdf8026e980ba827ddfbd33476,2021-04,Gwent Police,Gwent Police,-3.136832,51.593786,On or near TY PUCCA CLOSE,W01001342,Caerphilly 021A,Unable to prosecute suspect
7d2dfddb733fcd058afd0b80cbb6c2a3a43f8d2090488a758815bf6320eca06e,2021-04,Gwent Police,Gwent Police,-3.163277,51.593716,On or near GRAYS GARDENS,W01001345,Caerphilly 021C,Unable to prosecute suspect
83a655d261c34e6c8915411bdb5d0437a33d1817367b17ecb46d89bd8782e205,2021-04,Gwent Police,Gwent Police,-3.288823,51.766574,On or near WARMINGTON PLACE,W01001428,Caerphilly 001E,Unable to prosecute suspect
9d27322b95b29d454fdc35d839b888117c5d7127b392909d71f0bb15ca068f7f,2021-04,Gwent Police,Gwent Police,-2.989105,51.594486,On or near COLLIER STREET,W01001676,Newport 007B,Unable to prosecute suspect
451812c2b7b7c85250e47243b6810d11d44f198a0d4eb9bcb33625a4ca490649,2021-04,Gwent Police,Gwent Police,-3.247131,51.784476,On or near EBENEZER STREET,W01001475,Blaenau Gwent 003D,Unable to prosecute suspect
ca71e2042fc7e15774280d9c13b4b98d91a8966463d7c29e37e3a9653328141f,2021-04,Gwent Police,Gwent Police,-2.727721,51.805581,On or near WONASTOW CLOSE,W01001577,Monmouthshire 004E,Unable to prosecute suspect
384201d7430dc2288bef63b95295e023a77a885158daea8e118eb968b33d59d9,2021-04,Gwent Police,Gwent Police,-2.995458,51.587284,On or near Shopping Area,W01001687,Newport 014D,Unable to prosecute suspect
c877527e33bd2ff33e9c5dd18cddac96cd047411cff1244d7d5825ca8597b319,2021-04,Gwent Police,Gwent Police,-2.801803,51.868289,On or near B4347,W01001568,Monmouthshire 005C,Unable to prosecute suspect
ec9c65e187e35ff15eb7ee21855223a10dad3dbaefa7d760c202ff36f440a781,2021-04,Gwent Police,Gwent Police,-3.260429,51.783561,On or near BEVAN AVENUE,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
bc1b2c0b12339391cf59d8e3fa00645556ff566a3b4c6a64c4d9819b48a07350,2021-04,Gwent Police,Gwent Police,-3.032710,51.664101,On or near GLENSIDE,W01001522,Torfaen 007D,Unable to prosecute suspect
bad181a4a6c6f84ffb07e5c031b756bf9ee38e4fc1b7a41781968de031f11d25,2021-04,Gwent Police,Gwent Police,-3.112505,51.784865,On or near Parking Area,W01001489,Torfaen 001C,Unable to prosecute suspect
bc81bcef333682baeb94d961d08656ca7523ad1cf1db35e8dfe33890f7ff73b5,2021-04,Gwent Police,Gwent Police,-2.985813,51.591798,On or near BARNARD STREET,W01001692,Newport 011E,Unable to prosecute suspect
0e7050a2ef723f4978a16054cd2c3ae479da9905f5b0c84adb607b54e3e4de78,2021-04,Gwent Police,Gwent Police,-3.055804,51.714005,On or near MACHINE MEADOW,W01001529,Torfaen 003B,Unable to prosecute suspect
38253989037101491ed9e062131890f16ac31aa23ac1128775c7e45840cdc73c,2021-04,Gwent Police,Gwent Police,-2.946911,51.580771,On or near BROADMEAD PARK,W01001646,Newport 015E,Unable to prosecute suspect
7a6967b34a046476b4d81f48f3488fbd82c997d368fd39cd0683b589c38bde2c,2021-04,Gwent Police,Gwent Police,-3.240106,51.722302,On or near DERLWYN STREET,W01001386,Caerphilly 002E,Unable to prosecute suspect
d7ab5baa26a13db8b7e783baff41ad18c795faee42018c8e122a0d7b3d6207ce,2021-04,Gwent Police,Gwent Police,-3.042019,51.645739,On or near WINDSOR ROAD,W01001498,Torfaen 011B,Unable to prosecute suspect
878870dfeb3639bfc301680040cdd566bd18b05e428cfa928273153078400473,2021-04,Gwent Police,Gwent Police,-2.954410,51.579847,On or near NASH GROVE,W01001648,Newport 015G,Unable to prosecute suspect
